GeoCode,Country,Indicator,Year,Value,Unit
MP,Northern Mariana Islands,1.5.1 and 11.5.1 Number of directly affected persons attributed to disasters,2014,0.0,units
MP,Northern Mariana Islands,1.5.1 and 11.5.1 Number of directly affected persons attributed to disasters,2015,0.0,units
TK,Tokelau,1.5.1 and 11.5.1 Number of directly affected persons attributed to disasters,2005,0.0,units
TK,Tokelau,1.5.1 and 11.5.1 Number of directly affected persons attributed to disasters,2009,0.0,units
TK,Tokelau,1.5.1 and 11.5.1 Number of directly affected persons attributed to disasters,2011,0.0,units
PF,French Polynesia,1.5.1 and 11.5.1 Number of directly affected persons attributed to disasters,2007,0.0,units
VU,Vanuatu,1.5.1 and 11.5.1 Number of directly affected persons attributed to disasters,2005,0.0,units
VU,Vanuatu,1.5.1 and 11.5.1 Number of directly affected persons attributed to disasters,2006,0.0,units
VU,Vanuatu,1.5.1 and 11.5.1 Number of directly affected persons attributed to disasters,2007,4.0,units
VU,Vanuatu,1.5.1 and 11.5.1 Number of directly affected persons attributed to disasters,2008,60.0,units
VU,Vanuatu,1.5.1 and 11.5.1 Number of directly affected persons attributed to disasters,2009,422.0,units
VU,Vanuatu,1.5.1 and 11.5.1 Number of directly affected persons attributed to disasters,2010,500.0,units
VU,Vanuatu,1.5.1 and 11.5.1 Number of directly affected persons attributed to disasters,2011,248.0,units
VU,Vanuatu,1.5.1 and 11.5.1 Number of directly affected persons attributed to disasters,2012,28.0,units
VU,Vanuatu,1.5.1 and 11.5.1 Number of directly affected persons attributed to disasters,2013,0.0,units
VU,Vanuatu,1.5.1 and 11.5.1 Number of directly affected persons attributed to disasters,2014,152.0,units
VU,Vanuatu,1.5.1 and 11.5.1 Number of directly affected persons attributed to disasters,2015,0.0,units
VU,Vanuatu,1.5.1 and 11.5.1 Number of directly affected persons attributed to disasters,2017,920.0,units
VU,Vanuatu,1.5.1 and 11.5.1 Number of directly affected persons attributed to disasters,2018,23286.0,units
VU,Vanuatu,1.5.1 and 11.5.1 Number of directly affected persons attributed to disasters,2019,18.0,units
VU,Vanuatu,1.5.1 and 11.5.1 Number of directly affected persons attributed to disasters,2020,246802.0,units
VU,Vanuatu,1.5.1 and 11.5.1 Number of directly affected persons attributed to disasters,2021,1400.0,units
NR,Nauru,1.5.1 and 11.5.1 Number of directly affected persons attributed to disasters,2019,63.0,units
NR,Nauru,1.5.1 and 11.5.1 Number of directly affected persons attributed to disasters,2020,1133.0,units
NR,Nauru,1.5.1 and 11.5.1 Number of directly affected persons attributed to disasters,2021,4.0,units
NR,Nauru,1.5.1 and 11.5.1 Number of directly affected persons attributed to disasters,2022,5393.0,units
KI,Kiribati,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2014,268950.0,USD
KI,Kiribati,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2020,30431.81,USD
KI,Kiribati,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2021,22535647.01,USD
TO,Tonga,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2005,0.0,USD
TO,Tonga,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2011,1113801.0,USD
TO,Tonga,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2013,0.0,USD
TO,Tonga,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2014,18560062.5,USD
TO,Tonga,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2015,0.0,USD
TO,Tonga,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2016,0.0,USD
TO,Tonga,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2017,0.0,USD
TO,Tonga,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2018,8579025.0,USD
TO,Tonga,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2019,0.0,USD
TO,Tonga,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2020,586694.54,USD
MH,Marshall Islands,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2006,0.0,USD
MH,Marshall Islands,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2008,153000.0,USD
MH,Marshall Islands,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2011,0.0,USD
MH,Marshall Islands,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2013,0.0,USD
MH,Marshall Islands,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2014,454125.0,USD
MH,Marshall Islands,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2015,0.0,USD
MH,Marshall Islands,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2016,1781682.0,USD
MH,Marshall Islands,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2017,0.0,USD
MH,Marshall Islands,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2018,0.0,USD
MH,Marshall Islands,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2019,0.0,USD
MH,Marshall Islands,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2020,0.0,USD
MH,Marshall Islands,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2021,0.0,USD
MH,Marshall Islands,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2022,7583100.0,USD
FM,Micronesia (Federated States of),11.5.2 Direct economic loss attributed to disasters (current United States dollars),2006,100000.0,USD
FM,Micronesia (Federated States of),11.5.2 Direct economic loss attributed to disasters (current United States dollars),2008,0.0,USD
FM,Micronesia (Federated States of),11.5.2 Direct economic loss attributed to disasters (current United States dollars),2009,0.0,USD
FM,Micronesia (Federated States of),11.5.2 Direct economic loss attributed to disasters (current United States dollars),2015,40000000.0,USD
FM,Micronesia (Federated States of),11.5.2 Direct economic loss attributed to disasters (current United States dollars),2018,196875.0,USD
FM,Micronesia (Federated States of),11.5.2 Direct economic loss attributed to disasters (current United States dollars),2019,7200000.0,USD
FM,Micronesia (Federated States of),11.5.2 Direct economic loss attributed to disasters (current United States dollars),2021,32695.12,USD
VU,Vanuatu,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2005,0.0,USD
VU,Vanuatu,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2006,0.0,USD
VU,Vanuatu,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2007,25200.0,USD
VU,Vanuatu,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2008,95625.0,USD
VU,Vanuatu,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2009,1616062.5,USD
VU,Vanuatu,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2010,3071587.5,USD
VU,Vanuatu,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2011,1470067.5,USD
VU,Vanuatu,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2012,281580.0,USD
VU,Vanuatu,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2013,0.0,USD
VU,Vanuatu,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2014,245100.0,USD
VU,Vanuatu,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2015,0.0,USD
VU,Vanuatu,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2017,2316120.0,USD
VU,Vanuatu,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2018,64500000.0,USD
VU,Vanuatu,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2020,114719180.4,USD
VU,Vanuatu,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2021,0.0,USD
FJ,Fiji,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2005,0.0,USD
FJ,Fiji,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2006,99000.0,USD
FJ,Fiji,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2007,80100.0,USD
FJ,Fiji,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2008,1361700.0,USD
FJ,Fiji,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2009,23287725.0,USD
FJ,Fiji,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2010,24623058.0,USD
FJ,Fiji,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2011,1224504.0,USD
FJ,Fiji,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2013,0.0,USD
FJ,Fiji,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2015,0.0,USD
FJ,Fiji,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2016,889053325.1,USD
FJ,Fiji,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2017,0.0,USD
FJ,Fiji,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2018,41610578.23,USD
FJ,Fiji,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2019,4758983.43,USD
FJ,Fiji,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2020,226684136.2,USD
FJ,Fiji,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2021,99821593.25,USD
FJ,Fiji,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2022,7110262.48,USD
WS,Samoa,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2005,0.0,USD
WS,Samoa,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2006,0.0,USD
WS,Samoa,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2008,0.0,USD
WS,Samoa,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2009,27241398.0,USD
WS,Samoa,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2012,0.0,USD
WS,Samoa,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2013,0.0,USD
WS,Samoa,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2014,0.0,USD
WS,Samoa,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2015,0.0,USD
WS,Samoa,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2016,0.0,USD
WS,Samoa,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2022,0.0,USD
SB,Solomon Islands,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2006,0.0,USD
SB,Solomon Islands,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2007,65999670.0,USD
SB,Solomon Islands,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2008,0.0,USD
SB,Solomon Islands,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2009,413100.0,USD
SB,Solomon Islands,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2010,5826567.0,USD
SB,Solomon Islands,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2011,129937.5,USD
SB,Solomon Islands,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2012,1091496.0,USD
SB,Solomon Islands,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2013,12366972.74,USD
SB,Solomon Islands,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2014,1584412.5,USD
SB,Solomon Islands,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2015,44070638.05,USD
SB,Solomon Islands,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2016,27019994.69,USD
SB,Solomon Islands,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2017,50575889.42,USD
SB,Solomon Islands,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2018,80668440.28,USD
SB,Solomon Islands,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2019,9228432.13,USD
SB,Solomon Islands,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2020,1825544.66,USD
SB,Solomon Islands,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2021,1596195.0,USD
SB,Solomon Islands,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2022,3129406.81,USD
TV,Tuvalu,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2011,0.0,USD
TV,Tuvalu,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2016,3535687.5,USD
TV,Tuvalu,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2020,13672456.74,USD
TV,Tuvalu,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2022,106863.72,USD
PW,Palau,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2009,0.0,USD
PW,Palau,11.5.2 Direct economic loss attributed to disasters (current United States dollars),2011,0.0,USD
